n	Cond(V_n)
6247	8832.470888696993
6249	7342.842440440679
6251	166918.92251005027
6254	18201.466460176427
6257	8846.613024185039
6258	8188.232834680367
6259	17105.365389253053
6261	7356.701192629055
6262	14162.266273829875
6263	8855.098305478074
6265	38077.04634470472
6266	9291.824686284086
6267	7364.008449104829
6269	8863.583586771265
6270	105243.38357727889
6271	8866.41201386903
6274	4434.266793886273
6277	8874.897295162427
6278	16561.898895242877
6279	335326.77246316726
6281	17162.051085247207
6283	39676.70952045047
6285	11872.495421605274
6286	6731.663819720738
6287	8889.039430651766
6289	22591.731556992316
6290	32233.9100376714
6293	70019.61834096225
6294	3694.9820609695194
6295	11018.72035758534
6297	7399.03320966116
6298	17317.795730266134
6299	8906.009993239537
6301	8908.838420337557
6302	12334.144014070142
6303	21440.127349545182
6305	51664.541006640175
6306	3702.2892601655535
6307	87306.82318208634
6310	5516.666808706905
6311	8922.980555827917
6313	39234.09361940085
6314	31691.180104575666
6315	11931.537530363797
6317	8931.465837122336
6319	42920.74233678793
6322	13849.66930286777
6323	8939.951118416908
6326	4471.036345118175
6329	8948.436399711627
6330	5958.696126340589
6331	18835.265136777492
6333	7441.3652267381185
6334	4476.693199155878
6335	36359.46688990034
6337	8959.750108104823
6338	4479.52162617493
6339	7448.672483865048
6341	21555.702191477565
6342	8614.190400353811
6343	8968.235389399895
6346	11338.76204129259
6347	17345.97143624308
6349	13619.891241101603
6351	39189.984549548615
6353	8982.377524892014
6355	110394.17081727066
6357	25497.97902570848
6359	8990.862806187484
6361	8993.691233286007
6362	4496.492188292032
6365	77746.97066017993
6366	3737.3140664172042
6367	9002.176514581675
6369	22994.736508874732
6371	25149.54280168079
6373	9010.661795877491
6374	4504.977469352366
6377	13681.429239568564
6378	3744.621266929078
6379	9019.147077173455
6382	4510.634323393245
6383	18992.22877923547
6385	11177.194492798073
6386	14433.55939140768
6387	7504.863252435997
6389	9033.289212667054
6391	79821.81041541249
6393	7512.170510041559
6394	12552.134530277592
6395	11193.991527598073
6397	9044.602921062226
6398	6850.639802276239
6401	31810.327292655522
6402	10757.602503409778
6403	23001.367830528627
6405	80091.49016711886
6406	4527.604885519007
6407	34215.529050113764
6409	153191.6538786532
6410	5604.302336614899
6411	7533.336518786864
6414	3765.787270430524
6415	11229.77584505424
6418	4536.090166583635
6421	9078.544046249295
6423	7547.195269621799
6427	9087.029327546425
6429	7554.502527541931
6430	5621.099666493486
6431	39977.90555983415
6433	13800.404704019182
6434	4547.403874671602
6437	33595.05678367393
6438	15965.601763773375
6439	35884.244876945224
6441	26175.801940436613
6442	4553.060728716352
6443	21915.05833810259
6445	11281.627113167611
6446	8783.674699968935
6447	18168.135512740613
6449	9118.142025637124
6451	9120.970452736374
6454	6908.7610942521915
6455	11300.614352348779
6457	17649.893069147212
6458	4564.374436807372
6459	7589.527286849866
6461	81338.25537090302
6463	25498.574027293063
6465	14218.47785719013
6466	18829.69407687671
6467	28559.131097671132
6469	9146.42629663033
6470	5656.153875339203
6473	9152.083150829161
6474	12714.541560569878
6477	27660.3807388452
6478	16711.40898809545
6479	115185.13563617218
6481	9163.396859227008
6482	6942.262584847698
6483	7618.000553864892
6485	11352.46566746262
6486	17642.675070962865
6487	19303.303910224025
6490	26001.459245526283
6491	9177.53899472467
6493	34709.818785158874
6494	10995.745852626776
6495	13173.359126552963
6497	44713.24080519173
6499	42936.74787102488
6501	19876.567122269043
6502	4595.487134068031
6503	13950.149112515528
6505	11388.249941978289
6506	4598.315561092472
6509	25679.30378301076
6510	41493.53665064961
6511	22151.000352119554
6513	24129.469434170613
6514	4603.972415141726
6515	11405.047020123837
6518	4606.800842166537
6519	45922.17590904086
6521	9219.965401219968
6522	3829.285281397737
6523	17825.375102564907
6526	9677.103788118582
6527	41255.533205504405
6529	9231.2791096193
6530	5708.735189408169
6531	17825.462786826556
6533	36401.388110513915
6535	11440.101255296915
6537	7681.498580272821
6538	7000.38427193295
6539	19459.12667345091
6541	29837.54823227055
6542	4623.771404317969
6545	556041.0825455079
6546	3843.1440815312267
6547	9256.734953518682
6549	41934.226386617265
6551	9262.391807718712
6553	9265.22023481875
6554	14355.391218716988
6555	283971.0187296901
6557	46888.77465810814
6558	3850.4512852035314
6559	14069.124358685423
6562	11114.490740881358
6563	9279.362370319162
6565	56477.718648436145
6567	20096.45404857865
6569	9287.847651619591
6571	9290.676078719764
6573	17293.28854633181
6574	11758.318987285294
6577	9299.161360020371
6578	58771.36699614292
6581	9304.81821422085
6582	3864.3100847990695
6583	29068.620696406528
6585	14486.992992930624
6586	16211.136554764018
6587	14130.662576001161
6589	18009.29552059086
6590	5760.58662330609
6593	23692.869870819944
6594	8830.793128761681
6595	11544.533872026426
6598	4663.369382688204
6599	9330.274058123745
6601	86048.9901675917
6602	4666.1978097155425
6603	41580.51303269105
6605	11563.521122126347
6607	9341.587766525414
6609	7766.162615611967
6610	5779.573399811824
6611	18070.2004249363
6613	22491.183531329596
6614	4674.683090798265
6617	19693.71633015337
6618	3885.476088145482
6619	9358.558329128362
6621	7780.02136488071
6622	38754.073732535624
6623	32914.051892247706
6626	4683.168371882044
6629	14221.602793051097
6630	66401.51010091146
6631	23828.0910455745
6634	15007.827442178886
6635	11615.372431931715
6637	9384.01417303377
6638	4691.653652966874
6639	7801.18737360011
6641	29324.620559519524
6643	81085.20479016696
6645	13773.5764950998
6646	4697.310507024007
6649	42020.90707103241
6653	9406.641589839563
6654	3906.6420915691874
6657	17511.537652693278
6658	4705.795788110574
6659	9415.126871141974
6661	9417.955298242807
6662	4708.62421513966
6663	7829.660642210152
6665	71761.08429632908
6666	11207.986522841184
6667	41454.54034570202
6670	26360.09903023807
6671	14313.226402466658
6673	9434.925860848101
6674	18412.55370372937
6677	18253.51766903286
6679	9443.411142150942
6681	29021.943658385844
6682	9909.981141419314
6683	34855.60248639393
6685	44374.115885932755
6686	4725.59477731658
6689	9457.553277655961
6690	6762.9110912904625
6691	9460.381704757008
6693	34456.64605426405
6694	4731.251631376464
6695	59835.533781323385
6697	33279.698600764736
6698	11343.698286237905
6699	171594.2832640494
6701	9474.52384026245
6702	3935.115301144744
6703	9477.352267363582
6706	7180.897474661822
6707	24102.506559496545
6709	9485.83754866706
6710	24371.256676911897
6711	7885.8514085726165
6715	73328.66387556186
6717	7893.158668886604
6718	4748.222193558826
6719	9499.979684173137
6721	117748.26157832038
6722	4751.050620589612
6726	15292.062601856236
6729	7907.01741733909
6730	5884.006242932172
6731	39766.86952233726
6733	9519.778673882232
6734	30998.869554409906
6735	12725.760224231499
6737	9525.435528084956
6738	3956.281305303801
6739	26588.478573233442
6742	4765.192755745218
6743	18432.01359742936
6745	62622.68209778969
6746	4768.021182776672
6747	24904.875092197046
6749	22962.550638282246
6751	36074.29325069249
6753	7935.490686713459
6754	9202.17339882633
6755	42400.15417426545
6757	29874.689852251864
6758	15309.173824743511
6761	9559.376653302463
6763	9562.20508040401
6765	188163.6779585329
6766	11459.855054464988
6767	44789.97359778087
6769	14523.825462036726
6770	5919.06045480627
6771	46211.72134940789
6773	20163.465564482154
6774	3977.4473095301432
6778	4790.64859903227
6779	9584.83249721689
6781	9587.660924318563
6782	4793.477026064713
6783	271518.0234617524
6785	85006.47559337509
6787	18558.041588958247
6789	41302.423078886815
6790	21957.94050073625
6791	9601.803059827123
6793	9604.631486928876
6794	17959.054462201846
6797	14581.946244408773
6798	11362.92741018856
6799	20235.388619447993
6801	7991.681452496143
6802	12163.984131202
6803	9618.773622437842
6805	11914.063485795723
6806	17637.637740361974
6807	7998.988713516222
6809	18614.728235184903
6810	6884.345133374597
6814	4816.104442328153
6815	75161.2520473893
6817	23191.757475158345
6818	7301.922840262767
6819	8012.847461307835
6821	24508.168989292953
6823	9647.057893456784
6826	4824.5897234287195
6827	9652.714747660735
6829	9655.54317476273
6830	5971.641773316118
6833	9661.20002896676
6834	15945.864321690418
6835	11965.914788868215
6837	42581.76435262148
6838	10143.998663988405
6839	14672.886472693828
6841	9672.513737374977
6842	9328.199476117454
6843	8041.320731425616
6846	8753.819273940164
6847	35782.06698128127
6851	142923.4607189447
6853	89910.22835808442
6854	13439.686666626987
6855	14206.953039668104
6857	9695.14115419205
6861	8062.486740392387
6862	18915.182513286247
6863	9703.626435498669
6865	12018.496142810109
6866	4852.873993770848
6869	9712.111716805406
6870	7535.790523609353
6871	9714.940143907677
6873	38703.64494077322
6874	7363.460180163077
6878	12307.14457143414
6879	8083.652749367123
6881	14762.459715436195
6882	19672.920239722942
6883	9731.910706521583
6886	9386.092009271268
6887	46828.55337422249
6890	32795.11519631579
6891	8097.511496642212
6893	43580.50291234095
6895	42365.742513507445
6898	4875.501410052111
6899	9754.538123340853
6901	45644.40393457056
6902	42548.5232737742
6905	12089.334669219317
6906	4054.804117597796
6907	9765.851831750799
6910	6042.480011456946
6911	9771.508685955849
6913	31546.185273252497
6914	4886.815118195231
6915	15211.507825504332
6917	9779.993967263521
6918	4062.1113270873493
6919	156091.4720782566
6922	4892.471972267407
6923	89124.62858805383
6926	4895.300399303649
6927	8139.843514361008
6931	30619.687732827468
6933	8147.1507763384925
6934	4900.957253376439
6935	73033.4244558038
6937	14883.485527403465
6938	4903.785680412987
6941	18976.541452178295
6942	12764.353753114907
6943	41040.40619054811
6945	14089.13915057693
6946	13630.079708045809
6947	9822.420373803603
6949	9825.248800906376
6951	17861.11355629507
6953	23667.267627022247
6954	16685.511531923952
6955	62688.23950201022
6959	9839.390936420436
6961	9842.219363523285
6963	23737.025436263633
6965	44996.127484199125
6967	9850.704644831909
6969	37774.63224379135
6970	30217.35506724049
6971	9856.361499037721
6973	25059.98071406598
6974	9506.695993475347
6977	9864.846780346532
6978	4097.136125663332
6979	14973.058767466002
6981	27685.629838009616
6982	4934.898377821685
6983	9873.332061655457
6985	62599.096066528444
6986	7482.436083909121
6987	32943.43306033065
6989	30879.454534032157
6990	7223.750819613219
6991	9884.64577006753
6994	10376.876192856687
6995	12245.618576732042
6997	9893.131051376717
6998	4946.212085973307
6999	8224.507549899163
7001	9898.787905582902
7003	39093.15625048004
7005	14210.573033214883
7006	15863.13831792903
7009	37469.7790293523
7010	6130.11555278057
7013	9915.758468201755
7014	8193.709910296893
7015	98124.49469839162
7017	8245.673558804276
7019	9924.243749511348
7021	96154.17976220083
7022	4963.182648203707
7023	8252.98082144437
7026	4125.609340911625
7027	9935.55745792431
7030	28142.67900249137
7031	50337.094569239816
7033	20933.454035418494
7034	4971.667929320232
7035	146189.47368775195
7037	32110.306755226375
7039	9952.52802054412
7041	8274.146830488055
7042	7540.557268336937
7043	9958.184874750821
7045	12333.254166168974
7046	10451.651469991932
7049	98781.5968608435
7051	19278.052477682835
7053	8288.00557663875
7054	4985.810064516391
7055	63024.33297638584
7057	9977.983864474656
7058	4988.638491555914
7059	28777.71513511436
7061	27875.233313988683
7062	11654.499616631996
7063	15155.62265502302
7066	4994.295345635249
7067	35141.84365688466
7069	9994.954427095558
7070	21341.403471225618
7071	8309.171585567987
7073	19335.943868696173
7077	16616.27635497931
7078	5002.780626754972
7079	10009.096562613304
7081	48775.587928147805
7082	5005.60905379507
7085	63741.25603433335
7086	4160.6341382536775
7087	25473.094315834955
7089	29932.85367412532
7090	6198.764252298294
7091	15213.743401514452
7093	37066.41109581608
7094	5014.0943349159415
7095	268890.9106308228
7097	39615.38955704254
7099	32402.334892625753
7102	20733.267052919895
7103	10043.037687857117
7106	60194.36712615214
7107	35367.647710166464
7109	10051.522969168338
7111	21172.606445770805
7113	8358.81086673592
7114	5028.236470119293
7115	12456.67409612351
7117	19456.548274556608
7118	5031.064897160247
7121	10068.493531791097
7122	4181.80014257769
7123	24235.10483726273
7126	7632.180553787578
7127	10076.978813102634
7129	10079.807240206503
7130	36982.52649528902
7131	8379.976875815892
7133	15304.683644291492
7134	19938.043648382627
7135	12491.728332669221
7138	18873.604454088276
7141	35516.156769113244
7142	5048.03545940794
7143	8393.835621363527
7145	12508.525345872771
7147	15332.718618987814
7149	8401.142884902958
7151	10110.91993834984
7153	28243.14040825186
7157	24353.853613587573
7158	4202.966146963719
7159	10122.233646765946
7161	168605.56609030365
7162	5062.177594616915
7163	207198.14540412344
7165	12544.309687562478
7166	5065.006021658988
7167	8422.308893997064
7169	47428.024907375075
7170	6752.916426336688
7171	48787.92483042825
7174	12157.83174365386
7177	10147.689490702862
7178	17687.99678347764
7179	8436.167639307625
7181	38396.695774146654
7183	19639.865721191403
7185	13579.025260106624
7186	5079.148156870733
7187	10161.831626223775
7189	96073.80500360022
7190	6286.3997850582155
7193	10170.316907536459
7194	13232.7594099392
7195	12596.160936128097
7197	8457.333648291053
7198	22132.943641111473
7199	28419.725791267596
7201	25872.793438238095
7202	10686.239492365765
7205	53831.93627339073
7206	4231.439365127353
7207	10190.115897266453
7210	18657.227947207586
7211	10195.772751475126
7213	10198.601178579478
7214	5098.947146171014
7215	169037.8315234409
7217	15485.197125846566
7219	10207.086459892605
7221	43787.05218716665
7222	14173.646126040787
7223	32985.98073576673
7226	5107.432427301064
7229	10221.228595414708
7230	6811.956488654307
7231	15515.282706267404
7233	8499.665666280383
7234	5113.089281388216
7235	12666.999515989522
7237	10232.542303832593
7238	56439.1125631287
7239	32181.321343622094
7241	21552.18185158371
7242	15543.442921064034
7243	10241.027585146125
7246	5121.574562519614
7247	10246.684439355202
7249	19815.34753146659
7251	8520.831675286176
7253	10255.1697206689
7255	12702.783818796217
7257	51813.68880978962
7258	13000.616980928895
7259	122183.3011548041
7261	42955.36574366644
7262	5132.88827069606
7265	12719.580871173957
7266	9304.634338245422
7269	8541.99768429931
7270	6357.238132770691
7271	19884.690284628083
7273	15604.8559386387
7274	5141.373551829326
7277	26162.11365943722
7278	4273.771375204638
7279	32163.64086865381
7282	9934.832980197045
7283	10297.59612723889
7285	105584.21096164231
7286	5149.858832963386
7287	19613.446456542617
7289	36245.56608001067
7291	28781.645784043154
7293	294929.85109829175
7294	7812.693811360717
7295	12771.432117417957
7297	10317.395116972399
7298	18898.281555897174
7302	4287.630165109644
7303	48353.801289585055
7305	15142.643719062537
7306	10842.061355799626
7307	10331.537252496662
7309	10334.36567960155
7310	28227.23045807923
7311	8591.636966997112
7313	49771.95452666714
7314	18896.897920441505
7315	700442.7971274192
7318	5172.486249324729
7319	21786.771909256935
7321	10351.336242231087
7322	7842.779355608531
7323	8605.495711382235
7327	24937.23346054016
7329	20665.050951608682
7330	6409.819457501328
7331	10365.478377756002
7333	10368.306804861017
7334	13127.407030707827
7337	166728.82399160977
7338	4308.796169792147
7339	38368.03679496332
7341	8626.661720424207
7342	5189.456811599379
7343	15753.91672752082
7345	66244.38713266533
7346	5192.285238645454
7347	46007.882009752146
7349	10390.934221701524
7351	10393.762648806634
7354	5197.942092737863
7355	12878.055006397146
7357	15787.41986742638
7358	10919.117132437452
7359	24473.37863978886
7361	25046.65477411015
7363	36630.054436495775
7365	16204.538008132984
7366	16171.19372090219
7367	43581.39170660531
7369	10419.21849275312
7370	28961.576604235222
7373	50854.89621737326
7374	4329.96217453135
7377	8668.993738529327
7378	82515.62135059331
7379	41222.7276177366
7382	5217.741082063975
7383	36153.11380889383
7385	39504.743683002365
7386	4337.269390719069
7387	54197.39268475347
7390	6461.670856785756
7391	26566.285862645283
7393	10453.159618016434
7394	5226.226363205005
7395	120733.07645890098
7397	22019.650555171247
7401	8697.467012837707
7402	5231.883217299446
7403	20243.49049620506
7405	12965.690600509606
7409	33825.454899574965
7410	106713.46889750737
7411	10478.615461964913
7413	20243.62694791808
7414	10110.318579837662
7415	12982.487648350832
7417	10487.10074328126
7418	5243.196925489331
7419	8718.63302202505
7421	38796.510997738296
7422	4358.43539599372
7423	22091.571451416683
7426	20513.608246585267
7427	15936.480836816905
7429	266834.0543864999
7430	6497.455000183365
7431	8732.491765739189
7433	10509.72816012531
7435	13017.541885461496
7437	50840.722727088236
7438	5257.339060728556
7439	39848.559453804
7441	15964.515785384558
7445	13034.338891222254
7446	16025.696947185474
7447	20364.09492280412
7449	27007.779825142366
7451	10535.184004075656
7453	32942.524101247574
7454	5268.652768921423
7455	160750.26617900113
7457	10543.669285392623
7458	13121.254706534217
7459	10546.4977124983
7462	44819.59980187718
7463	25396.68299214718
7465	13070.123241193503
7466	5277.138050066934
7467	33970.944179595506
7469	101285.57648901848
7471	34110.56718578245
7473	52465.6686035283
7474	18432.450355750487
7477	10571.953556449844
7478	5285.623331213178
7481	10577.610410661411
7482	19305.985838087447
7483	16056.139645070914
7485	16473.05386933352
7486	13400.331520217072
7487	10586.095691978837
7489	10588.924119084664
7490	19382.998664369865
7491	25260.34877294499
7493	46691.79109707826
7494	4400.7674066933205
7495	13121.974482968933
7498	14732.857928197844
7499	10603.06625461396
7501	22330.72588140866
7503	46719.949170988875
7505	69908.92851196576
7507	10614.379963037576
7509	8824.463068055338
7510	6568.29328651944
7511	138826.04427046023
7513	20548.014691446053
7517	10628.522098567322
7518	10078.999805962267
7519	51882.79834592339
7521	40997.283838931624
7522	5316.736028755634
7523	10637.007379885292
7526	22019.82483662777
7527	28374.91593373121
7529	10645.492661203349
7530	8260.306854028435
7531	25641.951360262672
7534	5325.221309905259
7535	55236.106864316665
7537	10656.806369627564
7538	5328.049736955292
7539	19842.374051509058
7541	10662.463223839733
7543	27115.11720640955
7545	15644.958346801728
7547	10670.948505158058
7549	10673.776932264185
7553	97259.53319090717
7554	4435.792199049455
7555	13228.597384045397
7557	25621.867992253516
7558	5342.191872206647
7559	10687.919067794975
7561	10690.747494901163
7562	13531.581095972846
7563	8887.96109574677
7565	79325.67985692933
7566	14203.106257966921
7567	117652.68529657723
7570	6620.144762891371
7571	50149.52068443014
7573	10707.718057538492
7574	8114.232544818494
7577	10713.374911751014
7579	161318.86814171763
7582	12858.397832107918
7583	10721.86019306987
7585	73072.76938813402
7586	5361.990861561842
7589	10730.345474388812
7590	123073.00784140457
7591	10733.173901495145
7593	8922.985847731981
7594	5367.6477156640285
7597	51793.77732654008
7598	16697.398372141677
7599	35030.510518259514
7601	20783.196839885095
7602	10677.410006713246
7603	10750.144464133351
7606	5376.13299681789
7607	10755.801318346164
7609	16327.59339399686
7610	6655.92883819232
7611	49708.943796787666
7613	30059.65060349685
7615	13333.030021010556
7617	8951.459123491719
7618	11310.097052563653
7619	27399.96445687159
7621	10775.60030809131
7622	18801.855810858175
7626	18471.465224431227
7627	33731.449532003375
7629	8965.317866024145
7630	23073.90846879246
7631	22721.138689924705
7633	25980.581441839833
7634	10414.238353933206
7635	14432.290487974287
7637	16385.713907844827
7638	18758.11871036749
7639	10801.056152050049
7642	5401.588840283623
7643	10806.713006263206
7645	60548.93078949844
7646	5404.417267335753
7647	8986.483875179709
7649	10815.198287583013
7651	16419.21709700808
7653	8993.791142017522
7654	20294.719556144537
7655	13403.868574028797
7657	173708.14517501378
7658	8205.855584400037
7661	42791.459930119825
7662	4499.29021439018
7663	54932.04298894991
7665	102204.40805141296
7666	5418.55940259754
7667	155962.52742942952
7669	10843.482558649652
7670	33962.140080084704
7671	9014.957151289052
7673	10849.139412863095
7674	4506.597434286162
7678	10472.130811355351
7679	16477.33777977785
7681	10860.45312129009
7682	15094.317860542242
7683	28963.912675426614
7685	113356.7499572903
7687	10868.938402610433
7689	26072.26552040746
7690	6724.577478685189
7691	10874.595256824043
7694	5438.358391967205
7697	41190.84825556512
7698	4520.4562196043125
7699	10885.908965251372
7701	33213.245207106425
7702	5444.015246073494
7703	10891.565819465095
7705	82909.5382010147
7706	5446.843673126752
7707	20748.847324125632
7709	22951.7356680526
7710	7800.121048646672
7711	21085.31065716161
7714	49025.00972741505
7715	13508.301208587676
7717	10911.364809213412
7718	13089.15901607591
7719	43581.90391675126
7721	16568.278047879026
7723	10919.850090534257
7726	5460.985808394146
7727	10925.506944748202
7729	48176.68384548196
7730	6760.361638558102
7733	164362.25182696426
7734	4541.622224867554
7735	753329.1080688813
7737	9092.31392105056
7738	22639.434889337568
7739	52729.65639218735
7741	10945.305934497292
7743	44071.679060347175
7745	13560.152445083088
7746	4548.929445646715
7747	49083.611638278395
7751	30604.142383563292
7753	10962.276497139726
7754	5480.784797771587
7755	146392.3125398132
7757	10967.933351353944
7759	10970.761778461067
7761	28116.781524115373
7762	5486.441651880084
7763	16657.851268490896
7765	13595.936802673996
7766	10598.15580728934
7769	26440.54875707695
7770	57847.375637652796
7771	27948.79605902349
7773	9134.645939441514
7777	112963.56210013262
7778	5497.755360097949
7779	9141.953207036513
7781	35545.892508588164
7782	4570.0954513937295
7783	41661.53534963098
7786	13198.583899940975
7787	23190.888554485737
7789	11013.188185068992
7790	32985.41926452478
7793	11018.845039283535
7795	13647.78803815171
7797	39415.46656395203
7798	8354.91694956704
7799	21325.916755854254
7801	34495.68684525326
7802	21569.54401887673
7805	48045.77122251689
7806	4583.954235538645
7807	38855.967979499976
7809	36149.4458217143
7810	31458.334943031616
7811	53922.015360084144
7813	23262.811030996832
7814	5523.211203592355
7815	17197.56836804298
7817	11052.786164571544
7818	4591.261457184416
7819	16778.877121990878
7822	5528.868057703007
7823	11061.271445893746
7826	43126.923236698014
7827	9198.143967072554
7829	11069.756727216029
7831	40947.522002756916
7833	20137.946333193344
7834	5537.353338869519
7835	13718.626634718967
7837	26681.15567758335
7838	5540.181765925164
7841	11086.727289860833
7842	4605.120240945166
7843	141031.5067302448
7845	15920.699752677769
7846	5545.838620036665
7847	157246.36383180198
7849	43857.60471615965
7851	9226.617244311294
7853	11103.697852505953
7854	69159.80858566488
7855	13754.410956166534
7858	5554.323901204444
7859	34759.63874320271
7861	16868.450340395862
7862	5557.152328260511
7863	9240.47598552251
7867	11123.496842258992
7869	54555.44573548672
7870	6883.051408071127
7871	26793.168251181018
7873	11131.982123581854
7874	17869.033838815703
7877	11137.63897779714
7878	15526.018258235585
7879	11140.467404904794
7881	49191.80397255063
7882	8444.49031210954
7883	11146.12425912013
7885	83522.90759507126
7886	5574.122890598374
7887	26237.12165728427
7890	8159.438233104526
7891	23495.68972295707
7894	5579.77974471155
7895	13823.059224902021
7897	46759.317941993184
7898	10773.64107489365
7899	9282.8080039955
7901	11171.580103089575
7903	16959.39061549212
7905	205559.10020174133
7906	24334.71345600943
7907	11180.065384412877
7909	21629.838781296847
7910	25640.995140353087
7913	41393.28519878049
7914	4647.4522518969325
7915	13858.843586078841
7917	490700.35877282295
7918	19541.79682173508
7919	11197.035947059716
7922	13434.523633921162
7923	35128.79885982928
7926	4654.75947481256
7927	11208.34965549111
7930	36717.712264614696
7931	106929.73114361645
7933	11216.834936814746
7934	5608.064015281551
7937	11222.491791030547
7939	27021.338016911926
7941	9332.447291024102
7945	49953.28043951013
7946	17458.289805643348
7949	11239.462353678151
7951	11242.290780786114
7953	29460.550123508914
7954	20623.645098249406
7955	91392.95903663631
7957	54901.49962486629
7958	15645.708740625385
7959	18696.393315218887
7961	28642.284673076556
7962	4675.92548077204
7963	11259.261343434073
7966	8535.430265412331
7967	36396.75571509996
7969	23730.279718074435
7970	6970.68695951686
7971	9367.472041009341
7973	114559.77485555947
7977	9374.77930974543
7978	5639.176712916401
7979	57238.05317417181
7981	31529.439954837144
7982	11851.198380073158
7985	13981.533418902764
7989	9388.638050276715
7990	42430.143726586924
7991	50648.63497423052
7993	11301.68775005529
7994	8565.51581902307
7995	208888.18084913646
7997	21874.663605194943
7998	22960.05635548314
7999	28769.06339414045
8002	5656.147275266099
8003	47391.43962039995
8005	14017.317744562615
8006	5658.975702324615
8007	36951.6111406505
8009	11324.315166920704
8011	11327.143594028918
8013	9417.111328487026
8014	5664.632556441845
8015	53339.186522149605
8017	11335.62887535361
8018	14365.24553815264
8021	23880.96844166932
8022	10519.047538011979
8023	54686.804403752685
8026	5673.117837618183
8027	31708.327785835114
8029	127077.22811265249
8030	32495.86813087286
8031	9438.27733786534
8033	35527.64155591505
8034	16277.285400672205
8035	14069.169013990979
8038	5681.603118795114
8039	11366.74157354478
8041	130420.91599066768
8042	5684.431545854221
8043	20688.782842296707
8045	14085.966006502997
8047	23960.876660034486
8049	9459.44334724862
8051	59162.891452673815
8053	11386.54056330331
8054	5692.916827031935
8057	17289.648489562762
8058	16908.68000473739
8059	11395.025844628517
8061	9473.302087400752
8062	17712.614817903723
8063	22050.146116700187
8065	14121.750371127911
8066	19900.658557421975
8067	9480.609356636833
8069	11409.16798017069
8070	7606.177640307304
8071	17319.734071909
8074	11016.65667074814
8077	42263.559335330174
8078	8655.08917595444
8079	9494.468096695216
8081	11426.138542821565
8083	50406.31567128406
8086	12000.176897038958
8087	11434.623824147111
8089	11437.452251255641
8090	7075.119664954366
8093	11443.109105472728
8094	17677.720973834894
8095	14173.601600748876
8097	9515.634105994986
8098	5724.029524688534
8099	87897.33778811958
8101	11454.422813906998
8102	5726.8579517486105
8103	57162.97910334013
8105	14192.588937632972
8106	11032.335691223732
8110	7094.106617841467
8111	11468.564949450016
8113	175280.59866063617
8114	5735.343232929222
8115	15344.598563165315
8117	11477.050230775922
8119	32074.393475900717
8121	9544.107384830739
8122	18434.778647366362
8123	11485.535512101898
8126	13793.866429060472
8129	22233.46368910415
8130	7665.218247049966
8131	45456.14573202093
8133	9557.966124610315
8135	14244.44020468791
8137	58384.93287437258
8138	12090.346465199511
8139	9565.273394238355
8141	17472.212512762762
8142	20268.780921147598
8143	27725.02218342837
8146	5757.970649413643
8147	11519.476637406515
8149	36043.82829935567
8151	404554.34183079534
8153	37236.22419759502
8155	48863.0865113565
8157	9586.439403650742
8158	5766.4559305963385
8159	42683.74951151561
8161	11539.275627168065
8162	58795.30552498665
8165	105291.34954654402
8166	4795.614291620482
8167	11547.760908494562
8169	21997.06485304574
8170	47562.3572122411
8171	11553.417762712263
8173	22354.06813463971
8174	25577.32127953502
8177	189643.8138403515
8178	24728.47650500821
8179	11564.731471147761
8182	5783.426492963416
8185	14332.07580029026
8186	5786.254920024814
8187	9621.464152572255
8189	29455.10300652374
8191	11581.702033801243
8193	9628.771422489703
8194	13902.259321935138
8195	66648.1520729622
8197	17591.187852369098
8198	5794.740201209376
8201	51162.659515914274
8202	4816.780297464322
8203	24428.915871555062
8205	17014.025597182233
8206	11192.139924983707
8207	36303.59579840868
8209	11607.157877781983
8210	7181.742177665218
8211	335313.97371824697
8213	43975.48646477615
8215	93638.50309715723
8218	8804.150158346245
8219	11621.300013327109
8221	11624.128440436158
8222	5811.710763580161
8223	9663.796171239113
8227	29587.343201454834
8229	32675.688922979472
8230	7198.539399845639
8231	11638.27057598151
8233	11641.099003090605
8234	16184.21654494496
8237	11646.755857308814
8238	4837.946303348761
8239	127910.97528002445
8241	52150.306428391894
8242	12239.328231419335
8243	11655.24113863619
8245	92749.16782165466
8246	87688.79763104391
8247	9692.269450783146
8249	57012.380438178014
8251	41122.18836632937
8254	5834.338180077958
8255	69878.06785875265
8257	32618.886104039197
8258	5837.166607140456
8259	9706.128189926112
8261	22594.674319181504
8263	11683.52540972792
8265	170901.06666772728
8266	5842.8234612656315
8267	17740.93222825586
8269	11692.010691055586
8270	7233.593622236226
8273	11697.667545274067
8274	11632.35497541713
8277	51812.592596555696
8278	5851.308742453844
8279	28184.471541951
8282	21482.014289579463
8283	28280.856303743152
8285	14507.346991987417
8286	4866.419536178517
8287	11717.466535038991
8290	7250.390767157152
8291	11723.123389257607
8293	11725.951816366927
8294	64754.81960568974
8295	146090.3796090987
8297	11731.608670585587
8299	44421.48717613076
8301	9755.76747911786
8302	8895.773608054697
8305	59463.70801371639
8306	5871.107731895099
8309	17831.87251774159
8310	8592.816144203636
8311	11751.407660351137
8313	35998.87791538908
8314	5876.764586021707
8315	14559.92834962183
8317	11759.892941679338
8318	5879.593013085098
8319	67082.42985637886
8321	49269.51014796479
8322	18699.986950787563
8323	118181.39690435246
8326	16363.564383917856
8327	22773.169982371688
